buyerId,investorId,buyerRisk,investorRisk,buyerBudgetMax,investorMaxDeal,locationMatch,matchScore
HB0499,INV0166,Low,Low,13831808,956187,0,0.33
HB0182,INV0352,Medium,Low,9040043,6359255,0,0.5
HB0192,INV0019,High,High,14577364,4089371,0,0.44
HB0035,INV0448,Low,Low,10949587,301599,0,0.31
HB0123,INV0358,Medium,High,17294457,4952747,0,0.29
HB0008,INV0224,Low,Medium,6903358,716609,0,0.2
HB0025,INV0040,High,Low,17195030,377221,0,0.16
HB0445,INV0220,Low,High,11966884,1610574,0,0.22
HB0260,INV0004,Low,Medium,8761017,7361657,0,0.57
HB0022,INV0295,Medium,Low,15090002,6036444,1,0.55
HB0436,INV0402,Medium,Low,13133440,3268710,0,0.27
HB0451,INV0237,Medium,Low,9138538,5657689,0,0.46
HB0346,INV0498,Medium,Low,17046944,5260900,0,0.3
HB0107,INV0253,Low,Low,10290678,3990503,0,0.49
HB0093,INV0411,Low,High,9848853,2067984,0,0.25
HB0190,INV0369,Low,Low,16125517,2631445,0,0.38
HB0107,INV0415,Low,Low,10290678,2899420,0,0.44
HB0143,INV0134,Low,High,9720705,3844273,0,0.35
HB0498,INV0079,Low,Medium,9349705,2396308,0,0.28
HB0490,INV0290,Medium,High,14832024,4118224,0,0.29
HB0176,INV0271,High,Low,7300044,1678373,0,0.26
HB0279,INV0040,Low,Low,9619039,377221,0,0.32
HB0083,INV0299,Low,Low,7899162,6139877,0,0.69
HB0270,INV0040,High,Low,12572129,377221,0,0.17
HB0265,INV0058,High,High,15612570,3515860,1,0.61
HB0162,INV0297,High,High,10526452,929488,0,0.34
HB0231,INV0440,Low,Low,10645363,676709,0,0.33
HB0272,INV0473,Low,Low,8418163,821907,0,0.35
HB0434,INV0412,Low,Low,9386697,3260246,1,0.67
HB0019,INV0390,High,Low,13725521,4020908,0,0.3
HB0205,INV0208,High,Low,16147537,3070601,1,0.45
HB0346,INV0403,Medium,High,17046944,1903921,0,0.21
HB0436,INV0191,Medium,Low,13133440,988056,0,0.19
HB0456,INV0369,Low,Low,15959986,2631445,0,0.38
HB0344,INV0217,Low,High,18163060,3151945,0,0.24
HB0443,INV0452,High,Low,10930724,1118583,0,0.2
HB0252,INV0421,Low,Medium,18583032,468485,0,0.16
HB0249,INV0286,Medium,Medium,9039685,2179495,0,0.42
HB0383,INV0408,Low,High,7774625,2951938,0,0.34
HB0274,INV0293,Medium,High,18055319,2145596,0,0.21
HB0150,INV0195,High,Low,19131273,1072569,0,0.18
HB0311,INV0138,High,Low,16208451,9925090,0,0.46
HB0458,INV0270,Low,High,17629292,2208294,0,0.21
HB0155,INV0460,Low,Medium,8391510,2814814,0,0.32
HB0391,INV0376,Medium,Medium,9852469,1271091,0,0.36
HB0375,INV0111,Medium,Medium,13658639,3067565,0,0.41
HB0467,INV0065,Low,Low,10644692,7989825,0,0.68
HB0281,INV0115,Low,Low,10973840,2478912,0,0.41
HB0018,INV0354,High,Medium,7881202,6704735,0,0.58
HB0104,INV0056,High,Low,12032938,2464811,0,0.25
HB0228,INV0350,High,High,13551344,763677,0,0.33
HB0448,INV0122,Low,High,16984289,7062362,1,0.56
HB0026,INV0491,High,Low,12318856,1424094,0,0.21
HB0022,INV0408,Medium,High,15090002,2951938,0,0.25
HB0205,INV0197,High,Medium,16147537,1083419,0,0.18
HB0082,INV0457,Medium,High,10961952,1290031,0,0.21
HB0247,INV0340,Low,Medium,13987548,1859538,0,0.22
HB0080,INV0104,Low,Medium,10239471,3026136,0,0.3
HB0043,INV0058,Medium,High,11061394,3515860,1,0.51
HB0273,INV0476,Low,Low,14661975,4264226,0,0.45
HB0495,INV0245,Medium,High,16246732,6677674,0,0.36
HB0481,INV0477,Low,Low,6503873,3083383,0,0.54
HB0281,INV0293,Low,High,10973840,2145596,0,0.25
HB0054,INV0469,Low,Medium,12777855,1459027,0,0.21
HB0303,INV0066,Low,Medium,12429935,8334216,0,0.49
HB0029,INV0109,High,High,9835094,3193779,0,0.46
HB0293,INV0227,Medium,Low,11260599,1969881,0,0.24
HB0032,INV0250,Medium,Medium,9291834,4610251,0,0.55
HB0495,INV0102,Medium,Medium,16246732,433810,0,0.31
HB0490,INV0450,Medium,Medium,14832024,2279445,0,0.38
HB0486,INV0009,High,Low,15616840,1931804,0,0.21
HB0367,INV0462,Medium,Medium,16311168,2473527,0,0.38
HB0466,INV0397,High,Medium,15577519,6063398,0,0.34
HB0222,INV0433,High,High,12658870,2062214,0,0.38
HB0252,INV0165,Low,Medium,18583032,4509627,1,0.47
HB0294,INV0151,Low,Low,11571013,2843772,0,0.42
HB0009,INV0137,Medium,Medium,10662748,875018,0,0.34
HB0021,INV0060,High,Medium,15398386,1039585,1,0.38
HB0346,INV0106,Medium,Low,17046944,822308,0,0.17
HB0472,INV0266,Medium,Medium,17592495,2690972,0,0.38
HB0465,INV0092,Medium,Low,15100673,2008302,0,0.22
HB0428,INV0434,Low,Medium,16306351,402031,0,0.16
HB0130,INV0179,Medium,Medium,7297558,3794696,0,0.56
HB0052,INV0256,Low,Medium,14443054,882180,0,0.18
HB0337,INV0385,Medium,Low,12504417,5790381,0,0.38
HB0147,INV0063,Low,Low,10180436,2304244,0,0.41
HB0489,INV0249,High,Medium,17482437,2421948,0,0.22
HB0164,INV0062,High,High,16020135,3231044,0,0.4
HB0010,INV0291,High,High,18305223,1807756,0,0.35
HB0294,INV0130,Low,Medium,11571013,3128149,0,0.29
HB0290,INV0080,Low,High,12853162,509879,0,0.17
HB0431,INV0381,Medium,High,12067334,2101076,0,0.24
HB0256,INV0390,Medium,Low,12425053,4020908,0,0.31
HB0203,INV0269,High,Medium,12261397,5404328,0,0.37
HB0237,INV0493,Low,Medium,16190428,4529771,0,0.29
HB0393,INV0292,Low,High,8859481,3804941,0,0.36
HB0249,INV0012,Medium,Low,9039685,1185810,0,0.22
HB0140,INV0486,Medium,Medium,11675898,931821,0,0.34
HB0450,INV0210,Medium,Low,11477858,4831144,0,0.36
HB0015,INV0075,High,Medium,10388959,2180507,0,0.25
HB0198,INV0071,Medium,Medium,16476342,4782428,0,0.45
HB0208,INV0291,Medium,High,15395280,1807756,1,0.41
HB0215,INV0469,Medium,Medium,13606288,1459027,0,0.35
HB0108,INV0406,Low,High,10979848,3987472,0,0.33
HB0408,INV0281,High,Low,15743027,4577719,0,0.3
HB0379,INV0405,Medium,High,10026286,8158717,0,0.56
HB0490,INV0171,Medium,High,14832024,2619085,0,0.24
HB0265,INV0087,High,High,15612570,5216989,0,0.47
HB0500,INV0131,Medium,Medium,16989324,5276886,1,0.66
HB0462,INV0393,High,Low,17898737,1278296,0,0.19
HB0485,INV0233,Low,High,7113059,5053877,0,0.51
HB0434,INV0122,Low,High,9386697,7062362,0,0.53
HB0357,INV0192,Low,Medium,13751323,2254055,0,0.23
HB0122,INV0455,Low,Medium,6922611,348284,0,0.18
HB0490,INV0230,Medium,Low,14832024,5605909,0,0.34
HB0366,INV0477,Medium,Low,15401111,3083383,0,0.25
HB0404,INV0088,Medium,High,18220553,744214,0,0.17
HB0087,INV0059,Medium,Medium,14543800,4314155,0,0.45
HB0090,INV0484,High,Medium,16606629,1747751,0,0.2
HB0060,INV0146,Low,Medium,17003070,3088459,0,0.24
HB0238,INV0053,High,High,14372041,3675155,0,0.43
HB0095,INV0313,Medium,Medium,11789648,706294,0,0.33
HB0474,INV0489,High,High,13158181,1853221,0,0.37
HB0194,INV0463,Medium,Medium,16436653,2294516,1,0.57
HB0386,INV0305,Low,Medium,15150837,1844342,1,0.41
HB0138,INV0240,Low,Low,8562811,1931297,0,0.41
HB0228,INV0262,High,Medium,13551344,1286937,0,0.2
HB0366,INV0256,Medium,Medium,15401111,882180,1,0.53
HB0480,INV0155,High,High,14246422,4188315,0,0.45
HB0243,INV0174,Low,Low,8881272,1035720,1,0.56
HB0425,INV0121,High,High,14465530,5677674,0,0.5
HB0145,INV0206,Low,Low,10729532,513878,0,0.32
HB0197,INV0086,Medium,Medium,11306425,1195787,0,0.35
HB0115,INV0311,Medium,High,8613389,4499860,0,0.41
HB0414,INV0491,Low,Low,12106179,1424094,0,0.36
HB0254,INV0134,Low,High,10366172,3844273,0,0.34
HB0045,INV0283,High,High,15323772,1635145,0,0.35
HB0155,INV0246,Low,High,8391510,6156372,0,0.52
HB0377,INV0458,High,High,15074659,4704768,0,0.46
HB0144,INV0327,Low,Low,14931614,2771438,0,0.39
HB0016,INV0158,Medium,High,17358598,382395,0,0.16
HB0289,INV0134,Low,High,9597600,3844273,0,0.35
HB0093,INV0152,Low,Medium,9848853,2684752,0,0.29
HB0452,INV0486,Medium,Medium,17571493,931821,1,0.53
HB0336,INV0021,Medium,High,6698076,4668107,0,0.5
HB0453,INV0119,High,High,17168772,2081635,0,0.36
HB0228,INV0359,High,Low,13551344,2665797,1,0.45
HB0288,INV0075,High,Medium,15313993,2180507,1,0.42
HB0290,INV0099,Low,Low,12853162,1662944,0,0.36
HB0157,INV0439,Medium,Medium,8105688,444132,0,0.33
HB0002,INV0017,Medium,Low,11897193,2220473,0,0.24
HB0313,INV0111,High,Medium,15143658,3067565,0,0.25
HB0369,INV0212,High,Low,13056095,1550404,0,0.21
HB0377,INV0337,High,Low,15074659,2747147,0,0.24
HB0115,INV0433,Medium,High,8613389,2062214,0,0.27
HB0148,INV0266,Low,Medium,14758630,2690972,0,0.24
HB0350,INV0069,Low,High,10815247,4787332,0,0.37
HB0291,INV0203,Low,Low,12702848,5177951,0,0.5
HB0251,INV0170,Medium,Medium,18666883,1451355,0,0.34
HB0038,INV0411,Low,High,11035435,2067984,0,0.24
HB0239,INV0103,High,High,16397985,7293575,0,0.52
HB0395,INV0355,Low,High,13511705,1359049,0,0.2
HB0383,INV0379,Low,Medium,7774625,2294952,0,0.3
HB0227,INV0394,Medium,High,12787708,1821607,0,0.22
HB0035,INV0380,Low,High,10949587,3632424,0,0.32
HB0321,INV0456,Low,High,14355215,346481,0,0.16
HB0221,INV0366,Low,Medium,12245996,6175234,0,0.4
HB0175,INV0331,Low,Low,10782965,1660893,0,0.38
HB0482,INV0390,Medium,Low,14505128,4020908,0,0.29
HB0457,INV0345,Low,Low,11910739,360192,0,0.32
HB0403,INV0024,Low,Medium,17075347,6236921,1,0.53
HB0176,INV0213,High,Low,7300044,4657296,0,0.47
HB0004,INV0056,Medium,Low,15283380,2464811,0,0.23
HB0371,INV0028,Low,Medium,18480833,1026093,0,0.18
HB0437,INV0008,Medium,High,14072145,5983749,0,0.36
HB0121,INV0164,High,Low,10272487,4085430,0,0.35
HB0277,INV0204,Low,Medium,6969349,532108,1,0.39
HB0148,INV0439,Low,Medium,14758630,444132,0,0.17
HB0064,INV0287,Low,High,9739414,5330834,1,0.62
HB0072,INV0357,High,Medium,14341604,2459017,1,0.44
HB0217,INV0046,High,Low,7372684,2371637,0,0.31
HB0280,INV0323,Low,Low,11299179,5157386,0,0.53
HB0413,INV0342,Low,Low,14093934,4410865,0,0.46
HB0075,INV0216,Medium,Medium,8984470,1356362,0,0.38
HB0395,INV0265,Low,High,13511705,4179811,0,0.3
HB0166,INV0258,High,Low,17778832,1971818,0,0.21
HB0123,INV0440,Medium,Low,17294457,676709,0,0.17
HB0068,INV0046,Low,Low,18321925,2371637,0,0.36
HB0213,INV0019,Low,High,7801998,4089371,0,0.41
HB0107,INV0339,Low,High,10290678,1997036,0,0.25
HB0142,INV0127,High,High,15973941,5870844,0,0.48
HB0301,INV0316,High,High,8789447,2429823,0,0.44
HB0058,INV0492,Medium,High,8204371,1512999,0,0.24
HB0371,INV0273,Low,High,18480833,555679,0,0.17
HB0006,INV0272,High,Medium,13646848,5791532,0,0.36
HB0118,INV0410,Medium,Low,16357188,1009608,0,0.18
HB0262,INV0279,Medium,Low,14380036,1390067,0,0.2
HB0051,INV0178,Low,Medium,9790249,4428799,0,0.38
HB0047,INV0073,Medium,Low,15682236,5372403,0,0.32
HB0324,INV0311,High,High,13612204,4499860,0,0.47
HB0196,INV0098,Low,High,11043391,2426965,0,0.26
HB0284,INV0194,Medium,High,11814180,733347,0,0.18
HB0145,INV0023,Low,Medium,10729532,2889040,0,0.28
HB0457,INV0412,Low,Low,11910739,3260246,1,0.64
HB0335,INV0349,Low,Medium,12495297,2739108,0,0.26
HB0011,INV0207,Medium,High,12850018,565952,0,0.17
HB0017,INV0334,Medium,Low,17678964,5760792,1,0.51
HB0242,INV0048,Medium,Low,17112493,8399562,0,0.4
HB0350,INV0044,Low,Low,10815247,2596329,0,0.42
HB0187,INV0435,Low,Low,13640053,709464,1,0.53
HB0097,INV0427,Medium,High,11197094,3239731,0,0.29
HB0274,INV0410,Medium,Low,18055319,1009608,0,0.18
HB0482,INV0418,Medium,Low,14505128,7556601,0,0.41
HB0230,INV0195,Medium,Low,6264904,1072569,0,0.24
HB0326,INV0342,Low,Low,17082083,4410865,0,0.43
HB0278,INV0431,High,Medium,8517161,3700206,1,0.57
HB0103,INV0202,High,High,18371122,9146058,0,0.55
HB0413,INV0218,Low,Medium,14093934,5477349,0,0.34
HB0321,INV0312,Low,Low,14355215,1206687,0,0.34
HB0008,INV0069,Low,High,6903358,4787332,1,0.7
HB0443,INV0052,High,High,10930724,4568268,0,0.51
HB0012,INV0021,High,High,18152602,4668107,0,0.43
HB0327,INV0479,High,Medium,10562824,3005680,0,0.29
HB0024,INV0141,Low,Medium,16307402,5881114,1,0.53
HB0403,INV0295,Low,Low,17075347,6036444,0,0.48
HB0355,INV0056,Medium,Low,11248998,2464811,0,0.26
HB0312,INV0432,High,Low,8289467,1769199,0,0.26
HB0118,INV0420,Medium,High,16357188,8560835,0,0.41
HB0274,INV0481,Medium,Medium,18055319,1402328,0,0.34
HB0012,INV0492,High,High,18152602,1512999,0,0.34
HB0174,INV0016,High,Medium,13587843,4025279,0,0.3
HB0222,INV0384,High,Medium,12658870,5282490,0,0.36
HB0082,INV0087,Medium,High,10961952,5216989,0,0.39
HB0465,INV0046,Medium,Low,15100673,2371637,0,0.23
HB0067,INV0028,High,Medium,16412364,1026093,0,0.18
HB0447,INV0080,Low,High,13389959,509879,0,0.17
HB0195,INV0010,High,Medium,18285556,1250116,0,0.18
HB0158,INV0291,High,High,15018905,1807756,0,0.36
HB0389,INV0197,Medium,Medium,14079669,1083419,0,0.34
HB0401,INV0089,Low,Medium,10706886,5102425,0,0.39
HB0044,INV0079,Medium,Medium,11170124,2396308,0,0.41
HB0031,INV0111,Low,Medium,19418553,3067565,0,0.23
HB0001,INV0416,Low,High,15258374,6344887,0,0.36
HB0461,INV0481,High,Medium,12454050,1402328,0,0.21
HB0471,INV0478,Low,High,9066318,1061711,0,0.21
HB0055,INV0275,High,High,14803256,2801639,0,0.39
HB0052,INV0098,Low,High,14443054,2426965,0,0.23
HB0203,INV0018,High,Low,12261397,3372745,0,0.29
HB0059,INV0339,High,High,14896977,1997036,0,0.37
HB0206,INV0134,Medium,High,12203461,3844273,0,0.31
HB0302,INV0359,High,Low,16635595,2665797,0,0.23
HB0436,INV0093,Medium,Low,13133440,3498574,0,0.28
HB0205,INV0114,High,Low,16147537,2409978,1,0.42
HB0323,INV0407,Medium,Low,11158775,3834856,0,0.32
HB0379,INV0420,Medium,High,10026286,8560835,0,0.58
HB0108,INV0480,Low,High,10979848,4409373,0,0.35
HB0014,INV0053,Medium,High,15310181,3675155,0,0.27
HB0418,INV0309,High,Medium,13279681,6221007,0,0.38
HB0303,INV0168,Low,Low,12429935,933153,0,0.34
HB0162,INV0412,High,Low,10526452,3260246,0,0.3
HB0433,INV0122,Low,High,11482383,7062362,0,0.46
HB0449,INV0494,Low,High,17106075,6141338,0,0.33
HB0376,INV0304,High,Medium,14514329,2488985,0,0.24
HB0423,INV0225,Medium,Medium,12349569,595249,0,0.32
HB0049,INV0376,Low,Medium,17180462,1271091,0,0.19
HB0151,INV0203,Low,Low,17698404,5177951,0,0.45
HB0499,INV0486,Low,Medium,13831808,931821,0,0.18
HB0129,INV0177,Low,Low,14037820,7989465,0,0.58
HB0272,INV0450,Low,Medium,8418163,2279445,0,0.29
HB0222,INV0455,High,Medium,12658870,348284,0,0.16
HB0210,INV0270,High,High,13085208,2208294,0,0.38
HB0437,INV0381,Medium,High,14072145,2101076,0,0.22
HB0351,INV0464,High,Medium,7868253,3565657,0,0.38
HB0279,INV0088,Low,High,9619039,744214,0,0.19
HB0148,INV0132,Low,Low,14758630,3012703,0,0.4
HB0369,INV0196,High,High,13056095,1606802,0,0.36
HB0109,INV0444,Medium,High,14352953,790762,0,0.18
HB0234,INV0459,High,Low,11143299,4059458,0,0.33
HB0369,INV0374,High,High,13056095,4955153,0,0.49
HB0334,INV0404,Medium,Medium,12507416,2705533,0,0.41
HB0119,INV0156,Medium,Medium,8618201,422472,0,0.32
HB0101,INV0258,Low,Low,14004341,1971818,0,0.37
HB0302,INV0235,High,High,16635595,4230755,0,0.43
HB0353,INV0234,High,Low,17584279,5277170,0,0.3
HB0306,INV0428,High,High,11326092,3298121,0,0.45
HB0299,INV0036,Medium,Medium,13208847,1412482,0,0.35
HB0376,INV0276,High,Medium,14514329,870448,1,0.38
HB0348,INV0164,Medium,Low,10590356,4085430,0,0.34
HB0102,INV0484,Low,Medium,7045395,1747751,0,0.27
HB0040,INV0345,Low,Low,12318329,360192,0,0.31
HB0489,INV0054,High,Low,17482437,2543516,0,0.22
HB0131,INV0054,High,Low,15027378,2543516,0,0.23
HB0083,INV0331,Low,Low,7899162,1660893,0,0.41
HB0292,INV0382,High,Medium,8907739,4387777,0,0.4
HB0036,INV0168,Low,Low,13363111,933153,0,0.33
HB0347,INV0204,Low,Medium,19463674,532108,1,0.36
HB0274,INV0116,Medium,Low,18055319,5944951,0,0.31
HB0293,INV0041,Medium,Low,11260599,3307079,0,0.3
HB0146,INV0152,Medium,Medium,16140439,2684752,0,0.38
HB0229,INV0243,Low,Low,11694828,4088897,0,0.47
HB0426,INV0040,Medium,Low,18400466,377221,0,0.16
HB0465,INV0430,Medium,Low,15100673,1635519,1,0.4
HB0115,INV0169,Medium,Medium,8613389,2017744,0,0.42
HB0110,INV0489,High,High,10183169,1853221,0,0.39
HB0071,INV0182,Medium,High,15250721,6796597,0,0.37
HB0120,INV0082,High,Low,11556636,1241134,0,0.2
HB0021,INV0102,High,Medium,15398386,433810,0,0.16
HB0444,INV0354,Low,Medium,10090034,6704735,0,0.48
HB0314,INV0286,High,Medium,10273903,2179495,0,0.26
HB0131,INV0329,High,Low,15027378,5721494,0,0.34
HB0405,INV0434,High,Medium,15401790,402031,0,0.16
HB0430,INV0284,Low,Medium,14985995,2101047,1,0.42
HB0344,INV0186,Low,Low,18163060,421979,0,0.31
HB0294,INV0491,Low,Low,11571013,1424094,0,0.36
HB0459,INV0337,Low,Low,12105939,2747147,0,0.41
HB0080,INV0174,Low,Low,10239471,1035720,0,0.35
HB0128,INV0260,Medium,Medium,10682417,5156278,0,0.54
HB0099,INV0014,High,Low,16004629,1829725,0,0.21
HB0222,INV0379,High,Medium,12658870,2294952,0,0.24
HB0380,INV0320,Low,Medium,17008534,2938302,0,0.24
HB0319,INV0255,High,High,9289888,2550835,0,0.44
HB0193,INV0415,Low,Low,8924684,2899420,0,0.46
HB0154,INV0040,High,Low,9638089,377221,0,0.17
HB0142,INV0014,High,Low,15973941,1829725,0,0.21
HB0077,INV0161,Low,Medium,16312190,3822022,0,0.27
HB0416,INV0046,Low,Low,15941217,2371637,0,0.37
HB0381,INV0172,Medium,Low,12637888,9177542,0,0.51
HB0054,INV0014,Low,Low,12777855,1829725,0,0.37
HB0020,INV0404,Medium,Medium,16573403,2705533,0,0.38
HB0282,INV0140,High,Low,14201970,2761467,0,0.25
HB0295,INV0331,High,Low,10053933,1660893,0,0.23
HB0295,INV0500,High,Medium,10053933,4937606,0,0.4
HB0459,INV0417,Low,High,12105939,3576419,0,0.3
HB0079,INV0338,Low,High,13815607,587124,0,0.17
HB0411,INV0088,High,High,18112031,744214,0,0.32
HB0313,INV0471,High,Medium,15143658,2320739,0,0.23
HB0046,INV0252,High,Medium,17336160,3847387,0,0.26
HB0388,INV0399,Medium,High,12120676,9469744,0,0.54
HB0374,INV0134,High,High,13257876,3844273,0,0.44
HB0201,INV0303,High,Low,14229836,3085897,1,0.46
HB0113,INV0242,Medium,Low,14814058,1657780,0,0.21
HB0115,INV0075,Medium,Medium,8613389,2180507,0,0.43
HB0096,INV0021,High,High,17903427,4668107,0,0.43
HB0277,INV0218,Low,Medium,6969349,5477349,0,0.54
HB0445,INV0299,Low,Low,11966884,6139877,0,0.56
HB0469,INV0140,High,Low,12595258,2761467,0,0.26
HB0139,INV0477,Medium,Low,14618518,3083383,1,0.46
HB0346,INV0149,Medium,High,17046944,1614363,0,0.2
HB0289,INV0006,Low,Low,9597600,8617416,0,0.75
HB0325,INV0313,High,Medium,12060190,706294,0,0.18
HB0352,INV0308,Medium,Medium,10982927,3717010,0,0.47
HB0278,INV0234,High,Low,8517161,5277170,0,0.46
HB0199,INV0492,Low,High,15063952,1512999,1,0.4
HB0001,INV0379,Low,Medium,15258374,2294952,1,0.43
HB0192,INV0334,High,Low,14577364,5760792,0,0.35
HB0124,INV0034,Medium,High,8386434,1550153,0,0.24
HB0354,INV0103,Low,High,9540002,7293575,0,0.53
HB0050,INV0030,Low,High,10640332,1808767,0,0.23
HB0136,INV0274,Low,Medium,17839691,799939,0,0.17
HB0251,INV0028,Medium,Medium,18666883,1026093,0,0.33
HB0433,INV0431,Low,Medium,11482383,3700206,0,0.31
HB0003,INV0175,Medium,Low,9133992,3236376,0,0.33
HB0487,INV0349,Medium,Medium,10485267,2739108,0,0.43
HB0486,INV0177,High,Low,15616840,7989465,0,0.41
HB0201,INV0269,High,Medium,14229836,5404328,0,0.34
HB0148,INV0438,Low,Medium,14758630,3838110,0,0.28
HB0132,INV0268,Medium,Medium,16056768,607204,0,0.32
HB0050,INV0441,Low,Medium,10640332,1035270,0,0.2
HB0228,INV0316,High,High,13551344,2429823,0,0.39
HB0443,INV0273,High,High,10930724,555679,0,0.33
HB0119,INV0481,Medium,Medium,8618201,1402328,0,0.38
HB0073,INV0221,Low,High,13489762,6157076,0,0.38
HB0496,INV0390,Low,Low,17755797,4020908,0,0.41
HB0051,INV0216,Low,Medium,9790249,1356362,0,0.22
HB0076,INV0410,High,Low,14170043,1009608,0,0.19
HB0169,INV0345,Low,Low,10128049,360192,0,0.32
HB0086,INV0263,Low,High,6777741,1536525,0,0.26
HB0044,INV0396,Medium,Low,11170124,1697585,0,0.23
HB0153,INV0484,Low,Medium,13196799,1747751,0,0.22
HB0146,INV0203,Medium,Low,16140439,5177951,0,0.31
HB0052,INV0320,Low,Medium,14443054,2938302,0,0.25
HB0448,INV0193,Low,High,16984289,1618866,0,0.2
HB0311,INV0361,High,Low,16208451,1848674,0,0.21
HB0173,INV0275,Low,High,13258913,2801639,0,0.26
HB0238,INV0385,High,Low,14372041,5790381,0,0.35
HB0200,INV0186,Low,Low,12751242,421979,0,0.32
HB0394,INV0134,Medium,High,12640519,3844273,0,0.3
HB0243,INV0492,Low,High,8881272,1512999,0,0.24
HB0214,INV0274,Low,Medium,12992398,799939,0,0.18
HB0204,INV0022,Medium,Medium,13258214,8982273,0,0.64
HB0160,INV0320,Low,Medium,10952591,2938302,0,0.28
HB0200,INV0015,Low,Medium,12751242,2162327,0,0.23
HB0269,INV0076,Medium,High,16504492,1953254,0,0.21
HB0246,INV0441,Low,Medium,10947173,1035270,0,0.2
HB0340,INV0199,Medium,High,9888730,2330493,0,0.27
HB0081,INV0385,High,Low,17002667,5790381,0,0.32
HB0185,INV0461,Medium,Medium,11622708,320397,0,0.31
HB0259,INV0111,Medium,Medium,10968765,3067565,0,0.44
HB0284,INV0334,Medium,Low,11814180,5760792,0,0.39
HB0183,INV0188,Low,Medium,14245274,4847218,0,0.32
HB0314,INV0027,High,High,10273903,5844797,0,0.58
HB0260,INV0418,Low,Low,8761017,7556601,0,0.73
HB0363,INV0250,Medium,Medium,8094672,4610251,0,0.58
HB0297,INV0341,Low,Low,14965168,5200417,0,0.47
HB0439,INV0263,High,High,9758942,1536525,0,0.38
HB0391,INV0451,Medium,Medium,9852469,1035342,0,0.35
HB0033,INV0070,High,Low,15787153,1483079,0,0.2
HB0351,INV0016,High,Medium,7868253,4025279,0,0.41
HB0045,INV0074,High,High,15323772,2953190,0,0.4
HB0011,INV0328,Medium,Medium,12850018,4667722,0,0.48
HB0436,INV0410,Medium,Low,13133440,1009608,0,0.19
HB0305,INV0349,Medium,Medium,17003286,2739108,0,0.38
HB0183,INV0176,Low,Medium,14245274,5682662,0,0.35
HB0253,INV0452,High,Low,15082376,1118583,0,0.19
HB0049,INV0111,Low,Medium,17180462,3067565,0,0.24
HB0440,INV0262,Medium,Medium,10653754,1286937,1,0.56
HB0118,INV0161,Medium,Medium,16357188,3822022,0,0.42
HB0209,INV0284,Low,Medium,13201214,2101047,0,0.23
HB0146,INV0233,Medium,High,16140439,5053877,0,0.31
HB0173,INV0409,Low,Low,13258913,1000596,1,0.54
HB0133,INV0500,High,Medium,12497746,4937606,0,0.35
HB0052,INV0262,Low,Medium,14443054,1286937,0,0.19
HB0017,INV0388,Medium,High,17678964,693621,0,0.17
HB0210,INV0156,High,Medium,13085208,422472,0,0.17
HB0457,INV0113,Low,High,11910739,4027817,0,0.32
HB0427,INV0134,Low,High,15710679,3844273,0,0.27
HB0048,INV0171,Low,High,12410386,2619085,0,0.26
HB0341,INV0310,Medium,Medium,10024161,2451170,0,0.42
HB0180,INV0053,Low,High,12313908,3675155,0,0.3
HB0130,INV0453,Medium,Medium,7297558,777445,0,0.35
HB0247,INV0455,Low,Medium,13987548,348284,0,0.16
HB0242,INV0148,Medium,Medium,17112493,2381290,0,0.37
HB0096,INV0495,High,Medium,17903427,4750887,0,0.28
HB0103,INV0224,High,Medium,18371122,716609,0,0.17
HB0392,INV0105,Medium,Low,14933627,4223511,0,0.29
HB0367,INV0475,Medium,High,16311168,5299126,0,0.31
HB0328,INV0463,High,Medium,14207405,2294516,1,0.43
HB0229,INV0288,Low,High,11694828,3658729,0,0.31
HB0051,INV0322,Low,High,9790249,1627716,0,0.23
HB0158,INV0179,High,Medium,15018905,3794696,0,0.28
HB0094,INV0300,High,Low,13334722,2522489,1,0.44
HB0021,INV0276,High,Medium,15398386,870448,0,0.18
HB0497,INV0269,Medium,Medium,11585640,5404328,0,0.53
HB0456,INV0422,Low,High,15959986,3974263,0,0.27
HB0231,INV0471,Low,Medium,10645363,2320739,0,0.26
HB0082,INV0066,Medium,Medium,10961952,8334216,0,0.68
HB0077,INV0451,Low,Medium,16312190,1035342,0,0.18
HB0146,INV0170,Medium,Medium,16140439,1451355,0,0.34
HB0166,INV0097,High,High,17778832,8251398,0,0.53
HB0328,INV0051,High,Low,14207405,574859,0,0.17
HB0337,INV0438,Medium,Medium,12504417,3838110,0,0.45
HB0259,INV0088,Medium,High,10968765,744214,0,0.18
HB0081,INV0142,High,Low,17002667,1125429,1,0.38
HB0338,INV0434,High,Medium,15208091,402031,0,0.16
HB0488,INV0378,Medium,Low,7894191,1664177,0,0.26
HB0350,INV0363,Low,Medium,10815247,5623115,0,0.41
HB0100,INV0405,High,High,8192279,8158717,0,0.8
HB0165,INV0240,Medium,Low,18400740,1931297,0,0.2
HB0485,INV0277,Low,Low,7113059,4890146,0,0.64
HB0379,INV0416,Medium,High,10026286,6344887,0,0.47
HB0405,INV0367,High,Low,15401790,2127529,0,0.22
HB0169,INV0330,Low,Low,10128049,586242,1,0.53
HB0454,INV0029,Low,Medium,9306228,2713895,0,0.3
HB0481,INV0214,Low,Low,6503873,5499672,0,0.72
HB0375,INV0401,Medium,Medium,13658639,7121212,0,0.56
HB0258,INV0170,High,Medium,10020526,1451355,0,0.22
