Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price_per_SqFt,Area_per_Bedroom,Amenity_Score
11200000,573,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19546.247818499127,286.5,11
9000000,1100,Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8181.818181818182,550.0,10
8500000,1135,Ulwe,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,7488.98678414097,567.5,10
9000000,1060,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8490.566037735849,530.0,11
11500000,560,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20535.714285714286,560.0,0
12100000,1150,Dahisar,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,10521.739130434782,575.0,8
11000000,1054,Kandivali,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,10436.432637571157,527.0,9
27000000,1695,Goregaon,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,15929.20353982301,565.0,10
21600000,1579,Goregaon,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,13679.544015199494,526.3333333333334,10
30200000,2153,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14026.939154667905,717.6666666666666,11
41200000,1872,Goregaon,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,22008.547008547008,468.0,10
30500000,1717,Goregaon,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,17763.54105998835,572.3333333333334,10
36700000,1675,Goregaon East,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,21910.44776119403,418.75,11
23800000,1672,Malad East,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14234.44976076555,557.3333333333334,12
20500000,1457,Malad East,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14070.006863417982,485.6666666666667,6
5500000,425,Bhandup West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941.176470588236,425.0,0
9000000,560,Thakur Village Kandivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16071.42857142857,560.0,0
32500000,1200,Santacruz West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27083.333333333332,600.0,0
8500000,575,Kanjurmarg,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,14782.608695652174,575.0,8
9000000,400,Borivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500.0,400.0,0
2500000,300,Kandivali East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8333.333333333334,300.0,0
5500000,400,I C Colony,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,13750.0,400.0,4
8000000,650,Dahisar W,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12307.692307692309,650.0,2
27500000,1600,Malad East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17187.5,533.3333333333334,11
11500000,860,Marol,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13372.093023255815,860.0,6
35900000,1320,Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,27196.969696969696,660.0,5
42000000,1200,Lower Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,35000.0,600.0,5
33100000,1320,Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,25075.757575757576,660.0,5
106000000,2826,Worli,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,37508.84642604388,942.0,5
101400000,2880,Lower Parel,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,35208.333333333336,960.0,4
32500000,997,Jogeshwari East,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,32597.79338014042,332.3333333333333,4
18500000,1038,Jogeshwari East,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,17822.736030828517,519.0,7
11000000,600,Malad West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,18333.333333333332,600.0,3
9200000,400,Chembur Shell Colony,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,23000.0,400.0,5
50100000,2800,Central Avenue,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17892.85714285714,700.0,5
33000000,1400,Chembur East,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23571.428571428572,466.6666666666667,4
34100000,1500,Diamond Market Road,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,22733.333333333332,500.0,5
21800000,1412,Mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,15439.093484419263,470.6666666666667,8
21200000,1412,Mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,15014.164305949009,470.6666666666667,8
3000000,545,Nalasopara West,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5504.587155963302,545.0,2
11000000,585,Raheja Vihar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18803.418803418805,585.0,4
17900000,1000,Raheja Vihar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17900.0,500.0,4
19500000,1050,Powai Lake,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18571.428571428572,525.0,5
19500000,1014,Mhada Colony 20,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19230.76923076923,507.0,3
16000000,900,Goregaon East,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,17777.777777777777,450.0,6
11500000,600,Tolaram Colony,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19166.666666666668,600.0,5
10500000,700,Tolaram Colony,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15000.0,350.0,5
6400000,1550,Taloja,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,4129.032258064516,516.6666666666666,5
90000000,5245,Thane West,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1,17159.199237368925,1049.0,11
2100000,529,Vangani,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.7542533081287,529.0,0
3600000,530,Sector 20 Kharghar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6792.452830188679,530.0,5
9200000,1260,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7301.587301587301,630.0,5
9000000,1260,Sector12 New Panvel,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7142.857142857143,630.0,5
9200000,1150,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8000.0,575.0,5
5300000,690,Sector 17 Ulwe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7681.159420289855,690.0,5
15500000,1240,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12500.0,413.3333333333333,5
9500000,1260,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7539.68253968254,630.0,5
9000000,1240,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7258.064516129032,620.0,5
10100000,1265,Navi Basti,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7984.189723320158,632.5,1
10800000,1260,Sector12 Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8571.42857142857,630.0,6
11000000,1255,Sector 21 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8764.940239043824,627.5,5
7200000,1055,Sector 19 Kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6824.644549763033,527.5,5
7000000,1060,Sector 5 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6603.773584905661,530.0,5
12700000,1238,Navi Basti,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10258.481421647819,619.0,1
8500000,1150,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7391.304347826087,575.0,5
8500000,1165,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7296.137339055794,582.5,5
7700000,1080,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7129.62962962963,540.0,5
11000000,1470,Sector12 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7482.993197278912,490.0,5
6000000,610,Sector9 Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9836.065573770491,610.0,5
9200000,1180,Sector12 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7796.610169491525,590.0,5
15000000,1735,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8645.533141210375,578.3333333333334,5
11000000,1230,Sector 17 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8943.08943089431,615.0,5
4500000,599,Sector 17 Ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7512.520868113523,599.0,4
8800000,980,Sector9 Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8979.591836734693,490.0,5
16500000,1654,Sector9 Kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9975.816203143893,551.3333333333334,5
16800000,1665,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10090.09009009009,555.0,5
16299999,1640,Sector 17 Ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9939.023780487805,546.6666666666666,5
15500000,1650,Sector 17 Ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,9393.939393939394,550.0,6
4900000,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000.0,490.0,3
3400000,730,Rutu Enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4657.534246575343,730.0,3
4800000,1020,Taloja Panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4705.882352941177,510.0,3
6200000,1075,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5767.441860465116,537.5,5
33700000,1600,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21062.5,533.3333333333334,2
50100000,2800,Central Avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,17892.85714285714,700.0,3
10700000,715,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14965.034965034965,715.0,2
15000000,1016,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14763.779527559054,508.0,2
18500000,1000,Chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18500.0,500.0,3
17600000,1100,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16000.0,550.0,2
5000000,578,Sector 20 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8650.519031141868,578.0,3
5000000,650,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7692.307692307692,650.0,3
4000000,600,Sector 21 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6666.666666666667,600.0,3
5000000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8333.333333333334,600.0,3
6250000,625,Sector 18 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10000.0,625.0,3
4800000,600,Sector 22 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8000.0,600.0,3
3800000,560,Sector-5 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6785.714285714285,560.0,3
3600000,580,Sector-6A Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6206.896551724138,580.0,3
4400000,530,Sector 11 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8301.88679245283,530.0,3
5000000,650,Sector-18 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7692.307692307692,650.0,3
9000000,1450,Sector 21 Kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6206.896551724138,725.0,3
2600000,380,Sector-12 Kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6842.105263157895,380.0,3
2600000,400,Navi Basti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500.0,400.0,0
21000000,620,Azad Nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,33870.967741935485,310.0,3
19600000,1250,Chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,15680.0,625.0,8
18600000,1067,Sindhi Society Chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,17432.052483598876,533.5,9
21500000,1200,Chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17916.666666666668,600.0,10
11000000,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,14102.564102564103,390.0,4
13799999,1020,Sahkar Nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13529.410784313726,510.0,9
14000000,671,Deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,20864.381520119226,671.0,9
22000000,1650,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,13333.333333333334,550.0,11
14500000,1360,Kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,10661.764705882353,680.0,8
25000000,1600,Kandivali East,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,15625.0,533.3333333333334,11
11500000,1250,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,9200.0,625.0,10
4000000,750,Taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,5333.333333333333,750.0,5
2500000,450,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5555.555555555556,450.0,2
2300000,410,Taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5609.756097560976,410.0,2
45000000,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38527.397260273974,584.0,0
5700000,516,Thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11046.511627906977,516.0,1
9600000,900,Jankalyan Nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,10666.666666666666,900.0,5
2010000,600,Badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3350.0,600.0,5
2005000,575,Badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3486.9565217391305,575.0,4
2548000,675,Ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3774.814814814815,675.0,6
2492000,660,Ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3775.757575757576,660.0,5
2418000,640,Ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3778.125,640.0,5
2400000,690,Ambernath West,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,3478.2608695652175,690.0,6
21700000,900,Vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,24111.11111111111,450.0,4
16700000,1150,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,14521.739130434782,575.0,4
2900000,350,Jankalyan Nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,8285.714285714286,350.0,4
11500000,950,Jankalyan Nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,12105.263157894737,475.0,4
4000000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6451.612903225807,620.0,6
6400000,980,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6530.6122448979595,490.0,6
6900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,7263.1578947368425,475.0,7
7500000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8426.966292134832,445.0,6
5425000,619,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8764.135702746365,619.0,5
5700000,710,Kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,8028.169014084507,710.0,5
7100000,887,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8004.509582863585,443.5,6
7800000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7761.194029850746,502.5,6
5900000,950,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6210.526315789473,475.0,6
6200000,660,Kamothe Sector 16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9393.939393939394,660.0,5
5500000,650,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8461.538461538461,650.0,6
5000000,650,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7692.307692307692,650.0,6
4050000,638,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6347.962382445141,638.0,6
5050000,675,Kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,7481.481481481482,337.5,5
7400000,890,Sector 17 Ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8314.606741573034,445.0,6
6800000,1006,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6759.4433399602385,503.0,6
3000000,420,Kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7142.857142857143,420.0,5
5200000,850,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6117.64705882353,850.0,6
6700000,1005,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6666.666666666667,502.5,6
6900000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7666.666666666667,450.0,6
7950000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8457.446808510638,470.0,6
5460000,620,Kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8806.451612903225,620.0,6
4950000,650,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7615.384615384615,325.0,5
7000000,1000,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7000.0,500.0,6
8575000,1100,Kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7795.454545454545,550.0,5
4800000,600,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8000.0,600.0,5
2700000,350,Sector 17 Ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7714.285714285715,350.0,6
7900000,940,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8404.255319148937,470.0,6
36000000,900,Almeida Park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,40000.0,450.0,4
35000000,700,Khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,50000.0,350.0,6
30000000,850,Bandra West,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,35294.117647058825,425.0,4
35000000,800,Pali Hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,43750.0,400.0,5
35000000,800,15Th Road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43750.0,400.0,1
2100000,770,Palghar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2727.2727272727275,770.0,0
14500000,989,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14661.274014155713,494.5,11
14900000,1550,Kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9612.90322580645,516.6666666666666,1
3700000,550,Sector13 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6727.272727272727,550.0,2
2700000,416,Sector 20 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6490.384615384615,416.0,2
3850000,510,Kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,7549.019607843137,510.0,4
2850000,305,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,9344.262295081968,305.0,10
12100000,1251,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,9672.262190247802,625.5,11
6800000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6875.631951466127,494.5,11
6000000,850,Kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1,7058.823529411765,425.0,8
6850000,989,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6926.18806875632,494.5,11
5500000,900,Kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6111.111111111111,450.0,2
9200000,1500,Sector 21 Kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6133.333333333333,500.0,3
5000000,650,Sector 12 Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7692.307692307692,650.0,3
17500000,1750,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10000.0,583.3333333333334,12
9400000,1240,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7580.645161290323,620.0,12
16500000,1560,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10576.923076923076,520.0,12
3700000,640,Kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5781.25,640.0,3
2700000,350,Sector 21 Kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7714.285714285715,350.0,2
8000000,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,7619.047619047619,525.0,11
22000000,1770,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1,12429.378531073446,590.0,11
10200000,1230,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8292.682926829268,615.0,9
3100000,450,Kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6888.888888888889,450.0,3
5500000,655,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,8396.946564885497,655.0,8
32799999,780,Santacruz West,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,42051.28076923077,390.0,3
11000000,550,Vivek Vidyalaya Marg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000.0,550.0,1
12000000,510,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23529.41176470588,510.0,0
17000000,1270,Goregaon West,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13385.826771653543,635.0,2
2900000,558,Vasai East,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,5197.132616487455,558.0,5
36100000,1237,Nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1,29183.508488278094,412.3333333333333,9
3682000,715,Badlapur West,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,5149.650349650349,715.0,6
11600000,1179,Thane West,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,9838.846480067854,589.5,11
2100000,495,Thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4242.424242424242,495.0,3
2700000,570,Panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4736.8421052631575,570.0,3
3600000,575,Kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6260.869565217391,575.0,2
2865000,675,Badlapur East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4244.444444444444,675.0,3
2374000,634,Ambernath West,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,3744.4794952681386,634.0,7
5200000,580,Mira Bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,8965.51724137931,580.0,9
14000000,1185,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,11814.345991561182,395.0,11
62500000,2665,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,23452.157598499063,888.3333333333334,11
26500000,1305,Malad West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,20306.513409961684,435.0,11
13000000,995,Malad West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13065.326633165829,497.5,11
10600000,1014,Malad West,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,10453.648915187377,507.0,9
11000000,756,Juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,14550.26455026455,378.0,11
3985000,670,Kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,5947.761194029851,670.0,10
2200000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4400.0,500.0,6
2300000,500,Naigaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,4600.0,500.0,5
2650000,673,Ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3937.592867756315,673.0,11
4600000,650,Mira Road East,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,7076.923076923077,650.0,5
5000000,735,Ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6802.721088435374,735.0,3
7200000,952,Sector 21 Ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7563.0252100840335,476.0,3
72000000,1141,Bandra East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63102.54163014899,380.3333333333333,1
6100000,1150,Dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5304.347826086957,575.0,4
18500000,1250,Nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,14800.0,625.0,8
4700000,650,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,7230.7692307692305,650.0,8
4100000,690,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,5942.028985507246,690.0,7
4000000,670,Karanjade,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,5970.149253731343,670.0,7
4300000,654,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,6574.923547400612,654.0,8
3950000,630,Karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,6269.841269841269,630.0,8
3850000,635,Karanjade,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,6062.992125984252,635.0,9
22500000,1750,Sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0,12857.142857142857,583.3333333333334,7
17000000,1250,Sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,13600.0,625.0,6
6000000,687,Sector-18 Ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,8733.624454148472,687.0,8
11100000,1310,Sector-8 Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8473.282442748092,655.0,12
3500000,690,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,5072.463768115942,690.0,8
5200000,1070,Dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4859.813084112149,535.0,13
5800000,540,Ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,10740.74074074074,540.0,4
6200000,1135,Ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,5462.555066079295,567.5,6
27500000,3000,Sector-3 Ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9166.666666666666,750.0,12
15500000,1500,Sector-3 Ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1,10333.333333333334,500.0,9
13799999,1440,Sector-3 Ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,9583.332638888889,720.0,10
3400000,704,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4829.545454545455,704.0,8
3500000,688,Dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,5087.209302325581,688.0,9
5200000,667,Sector 17 Ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,7796.101949025488,667.0,6
2400000,625,Dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3840.0,625.0,8
4900000,650,Sector 23 Ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,7538.461538461538,650.0,9
4500000,610,Ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,7377.049180327869,610.0,8
